timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path,is_anomaly
2024-11-20T00:00:00,7.144.51.184,192.168.1.70,TCP,blocked,suspicious,ids,39006.42946245343,SQLMap/1.6-dev,/?phpmyadmin,0
2024-07-09T00:00:00,138.32.250.237,192.168.1.83,TCP,allowed,suspicious,ids,6067.943403638749,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?admin,0
2024-06-27T00:00:00,44.137.187.63,192.168.1.187,HTTP,blocked,benign,firewall,7314.701231866587,curl/7.64.1,/wp-login.php,0
2024-09-11T00:00:00,144.138.68.192,192.168.1.92,ICMP,allowed,benign,ids,33857.638008302194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-07-28T00:00:00,192.168.1.216,192.168.1.201,ICMP,blocked,benign,firewall,4986.671415614408,SQLMap/1.6-dev,/,0
2024-08-09T00:00:00,192.168.1.34,192.168.1.3,HTTPS,allowed,benign,ids,28651.38556565824,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth,0
2024-01-22T00:00:00,192.168.1.15,192.168.1.81,HTTP,blocked,benign,application,23596.44245309221,Nmap Scripting Engine,/index.php,0
2024-08-16T00:00:00,192.168.1.20,192.168.1.79,TCP,allowed,benign,application,27789.33285468261,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-10-30T00:00:00,192.168.1.12,192.168.1.21,FTP,blocked,suspicious,application,3375.589426411864,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/download?backup.sql,0
2024-09-19T00:00:00,192.168.1.143,192.168.1.26,HTTP,allowed,benign,firewall,18523.86903076916,Nmap Scripting Engine,/wp-login.php,0
2024-02-28T00:00:00,192.168.1.63,192.168.1.143,HTTP,blocked,benign,application,31125.17649434555,SQLMap/1.6-dev,/wp-login.php,0
2024-06-29T00:00:00,192.168.1.210,192.168.1.176,UDP,blocked,benign,application,3057.573877701193,curl/7.64.1,/,0
2024-12-04T00:00:00,192.168.1.86,192.168.1.103,HTTPS,allowed,benign,ids,31481.14638200966,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config,0
2024-01-18T00:00:00,192.168.1.244,192.168.1.40,HTTPS,allowed,benign,firewall,47540.95388181637,SQLMap/1.6-dev,/login,0
2024-12-10T00:00:00,192.168.1.222,192.168.1.75,ICMP,allowed,benign,ids,27613.25931129832,curl/7.64.1,/,0
2024-08-26T00:00:00,192.168.1.187,192.168.1.186,HTTPS,allowed,benign,application,14649.300427127411,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data,0
2024-11-05T00:00:00,192.168.1.227,192.168.1.134,HTTPS,blocked,benign,firewall,42118.92694406757,curl/7.64.1,/auth,0
2024-05-25T00:00:00,192.168.1.53,192.168.1.106,ICMP,allowed,benign,ids,17361.963367730845,SQLMap/1.6-dev,/,0
2024-08-10T00:00:00,192.168.1.132,192.168.1.186,ICMP,blocked,benign,firewall,22217.356666782525,Nmap Scripting Engine,/,0
2024-02-13T00:00:00,192.168.1.91,192.168.1.111,TCP,blocked,benign,ids,13675.208024847829,curl/7.64.1,/,0
2024-02-15T00:00:00,192.168.1.235,192.168.1.161,HTTP,allowed,benign,application,9707.34758143117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/wp-login.php,0
2024-01-17T00:00:00,192.168.1.136,192.168.1.214,SSH,blocked,benign,ids,14135.18136583336,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user,0
2024-12-26T00:00:00,192.168.1.204,192.168.1.62,TCP,allowed,benign,firewall,24893.210243306465,Nmap Scripting Engine,/,0
2024-02-25T00:00:00,192.168.1.42,192.168.1.215,ICMP,blocked,benign,ids,44232.78546395332,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-02-22T00:00:00,192.168.1.171,192.168.1.15,TCP,blocked,benign,ids,22164.83048695701,curl/7.64.1,/,0
2024-12-02T00:00:00,192.168.1.88,192.168.1.76,HTTP,allowed,benign,application,48865.00752526368,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/wp-login.php,0
2024-10-15T00:00:00,192.168.1.141,192.168.1.216,TCP,blocked,benign,ids,41437.03394699855,Nmap Scripting Engine,/,0
2024-09-23T00:00:00,192.168.1.35,192.168.1.80,UDP,blocked,benign,firewall,966.7861302118944,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-05-07T00:00:00,192.168.1.198,192.168.1.172,TCP,allowed,benign,application,5318.394314481324,curl/7.64.1,/,0
2024-06-09T00:00:00,192.168.1.79,192.168.1.159,FTP,allowed,benign,ids,46881.26540859891,curl/7.64.1,/upload,0
2024-08-12T00:00:00,238.139.194.187,192.168.1.247,HTTP,blocked,benign,ids,33663.29219121503,SQLMap/1.6-dev,/api/login,0
2024-12-20T00:00:00,192.168.1.26,192.168.1.134,HTTP,blocked,benign,firewall,9606.809702213128,curl/7.64.1,/admin,0
2024-08-19T00:00:00,59.18.232.9,192.168.1.104,TCP,allowed,suspicious,firewall,18905.573237494667,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?backup.sql,0
2024-08-27T00:00:00,192.168.1.218,192.168.1.250,SSH,allowed,malicious,ids,24302.221336424805,SQLMap/1.6-dev,/bin/bash?/etc/passwd,0
2024-02-22T00:00:00,59.18.232.9,192.168.1.43,HTTPS,allowed,benign,ids,2937.758976055948,SQLMap/1.6-dev,/login,0
2024-04-02T00:00:00,192.168.1.33,192.168.1.125,HTTP,blocked,benign,ids,31932.19288866396,SQLMap/1.6-dev,/login,0
2024-10-25T00:00:00,192.168.1.205,192.168.1.50,ICMP,blocked,benign,firewall,40172.23362542167,curl/7.64.1,/,0
2024-06-04T00:00:00,192.168.1.4,192.168.1.38,TCP,blocked,benign,application,36482.47465267521,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-10-01T00:00:00,192.168.1.101,192.168.1.49,HTTPS,allowed,benign,ids,15489.772022785332,Nmap Scripting Engine,/login,0
2024-06-02T00:00:00,192.168.1.58,192.168.1.242,TCP,allowed,benign,application,2163.951151324161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-12-13T00:00:00,192.168.1.151,192.168.1.208,TCP,blocked,benign,firewall,39708.82693158082,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-01-04T00:00:00,192.168.1.7,192.168.1.68,ICMP,allowed,benign,application,48886.740673696266,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-10-24T00:00:00,59.151.57.2,192.168.1.33,HTTPS,blocked,suspicious,application,19996.054725730828,Nmap Scripting Engine,/api/v1/data?..\..\etc\passwd,0
2024-10-09T00:00:00,192.168.1.55,192.168.1.75,TCP,allowed,benign,firewall,17244.585528678086,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-02-17T00:00:00,192.168.1.18,192.168.1.133,TCP,allowed,benign,ids,757.4944682677149,curl/7.64.1,/,1
2024-12-23T00:00:00,181.18.12.170,192.168.1.81,HTTP,blocked,benign,application,29619.533906523146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php,0
2024-07-03T00:00:00,192.168.1.147,192.168.1.191,UDP,allowed,benign,ids,29818.84430565952,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-12-04T00:00:00,130.156.51.40,192.168.1.135,TCP,allowed,benign,firewall,23276.195208175755,Nmap Scripting Engine,/,0
2024-06-10T00:00:00,192.168.1.243,192.168.1.196,TCP,blocked,benign,application,31046.908934113155,SQLMap/1.6-dev,/,0
2024-01-28T00:00:00,192.168.1.69,192.168.1.7,TCP,blocked,benign,ids,17020.148264203137,SQLMap/1.6-dev,/,0
2024-01-02T00:00:00,192.168.1.59,192.168.1.64,HTTP,allowed,benign,ids,49097.46333965797,SQLMap/1.6-dev,/dashboard,0
2024-02-15T00:00:00,192.168.1.162,192.168.1.104,SSH,allowed,benign,firewall,1202.641366328529,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/etc/passwd,0
2024-08-06T00:00:00,161.77.216.164,192.168.1.90,TCP,allowed,suspicious,application,32146.651334237435,Nmap Scripting Engine,/?admin,0
2024-12-16T00:00:00,207.41.179.109,192.168.1.7,SSH,blocked,benign,application,6304.254869542317,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root,0
2024-04-25T00:00:00,192.168.1.100,192.168.1.239,UDP,allowed,benign,ids,29000.174175753866,curl/7.64.1,/,0
2024-08-25T00:00:00,192.168.1.225,192.168.1.144,UDP,blocked,benign,application,16632.6775798585,SQLMap/1.6-dev,/,0
2024-08-27T00:00:00,192.168.1.167,192.168.1.64,ICMP,allowed,benign,firewall,29981.542717244247,Nmap Scripting Engine,/,0
2024-02-06T00:00:00,192.168.1.244,192.168.1.245,HTTPS,allowed,benign,application,31588.33355607088,curl/7.64.1,/admin/config,0
2024-06-07T00:00:00,192.168.1.208,192.168.1.52,HTTPS,allowed,benign,ids,34686.4574943332,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,0
2024-02-07T00:00:00,192.168.1.147,192.168.1.181,HTTPS,allowed,benign,firewall,18321.894422495017,SQLMap/1.6-dev,/login,0
2024-03-28T00:00:00,81.103.69.17,192.168.1.74,UDP,blocked,benign,ids,18415.04034007332,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-04-29T00:00:00,192.168.1.133,192.168.1.78,HTTP,blocked,benign,application,22545.45783584097,curl/7.64.1,/admin,0
2024-04-27T00:00:00,192.168.1.28,192.168.1.123,HTTPS,allowed,benign,firewall,47740.32222512845,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth,0
2024-05-04T00:00:00,114.207.221.220,192.168.1.15,UDP,allowed,benign,ids,14186.257135821052,Nmap Scripting Engine,/,0
2024-11-10T00:00:00,192.168.1.213,192.168.1.117,TCP,blocked,benign,firewall,37335.983276067134,curl/7.64.1,/,0
2024-12-21T00:00:00,81.103.69.17,192.168.1.130,ICMP,allowed,benign,firewall,22949.012655941417,SQLMap/1.6-dev,/,0
2024-06-17T00:00:00,143.57.176.84,192.168.1.214,HTTP,blocked,benign,application,43604.64340904016,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard,0
2024-12-25T00:00:00,192.168.1.237,192.168.1.246,TCP,allowed,benign,firewall,31658.25104290822,SQLMap/1.6-dev,/,0
2024-08-13T00:00:00,249.129.196.46,192.168.1.2,UDP,allowed,benign,ids,30409.639342895192,SQLMap/1.6-dev,/,0
2024-03-01T00:00:00,207.12.187.118,192.168.1.100,TCP,allowed,benign,ids,40231.72289294457,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-05-14T00:00:00,192.168.1.103,192.168.1.54,HTTPS,blocked,benign,firewall,6767.810922436361,curl/7.64.1,/auth,0
2024-07-03T00:00:00,192.168.1.217,192.168.1.224,TCP,allowed,benign,ids,43463.38254848888,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-12-22T00:00:00,246.196.87.27,192.168.1.186,HTTP,blocked,benign,ids,9985.869277554182,curl/7.64.1,/dashboard,0
2024-03-05T00:00:00,192.168.1.219,192.168.1.167,TCP,allowed,benign,application,11493.97009687819,Nmap Scripting Engine,/,0
2024-01-04T00:00:00,192.168.1.21,192.168.1.201,SSH,allowed,benign,application,3757.1314100051504,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/root,0
2024-08-05T00:00:00,192.168.1.19,192.168.1.217,HTTP,allowed,benign,application,17028.59799672625,curl/7.64.1,/wp-login.php,0
2024-11-15T00:00:00,192.168.1.21,192.168.1.36,FTP,allowed,suspicious,firewall,48591.45551088349,SQLMap/1.6-dev,/download?login,0
2024-09-28T00:00:00,122.63.201.122,192.168.1.249,UDP,allowed,benign,application,46566.35839082107,SQLMap/1.6-dev,/,0
2024-09-01T00:00:00,192.168.1.173,192.168.1.239,TCP,allowed,benign,ids,43698.33518502256,curl/7.64.1,/,0
2024-09-09T00:00:00,192.168.1.242,192.168.1.251,ICMP,allowed,benign,application,23877.56932919205,curl/7.64.1,/,0
2024-02-05T00:00:00,192.168.1.33,192.168.1.253,TCP,allowed,benign,firewall,1470.4234795817026,Nmap Scripting Engine,/,0
2024-02-11T00:00:00,192.168.1.252,192.168.1.102,HTTPS,allowed,benign,ids,25288.886367603285,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure,0
2024-01-15T00:00:00,192.168.1.106,192.168.1.68,HTTPS,blocked,benign,application,15749.16325770609,Nmap Scripting Engine,/admin/config,0
2024-04-06T00:00:00,192.168.1.161,192.168.1.157,HTTP,blocked,benign,ids,28584.12465044847,curl/7.64.1,/login,0
2024-05-04T00:00:00,192.168.1.201,192.168.1.148,HTTP,allowed,benign,application,11874.088806399042,curl/7.64.1,/admin,0
2024-09-30T00:00:00,192.168.1.228,192.168.1.163,HTTPS,blocked,benign,firewall,11541.599143361318,Nmap Scripting Engine,/admin/config,0
2024-05-03T00:00:00,192.168.1.67,192.168.1.155,HTTPS,blocked,benign,firewall,12318.417293687216,curl/7.64.1,/secure,0
2024-11-10T00:00:00,192.168.1.66,192.168.1.67,UDP,blocked,benign,firewall,49043.90781940242,Nmap Scripting Engine,/,0
2024-09-16T00:00:00,192.168.1.249,192.168.1.227,TCP,blocked,benign,firewall,14583.896636952732,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-05-11T00:00:00,192.168.1.182,192.168.1.134,TCP,blocked,benign,ids,5722.205336522272,curl/7.64.1,/,0
2024-12-25T00:00:00,192.168.1.173,192.168.1.169,HTTPS,allowed,benign,application,25585.144475217137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data,0
2024-09-28T00:00:00,192.168.1.157,192.168.1.14,TCP,blocked,benign,application,6522.611706589988,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-05-16T00:00:00,254.237.164.177,192.168.1.120,TCP,blocked,benign,firewall,25992.877672734063,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-03-15T00:00:00,192.168.1.131,192.168.1.77,TCP,allowed,benign,firewall,40880.1126264715,curl/7.64.1,/,0
2024-12-02T00:00:00,192.168.1.146,192.168.1.244,ICMP,allowed,benign,application,37548.517352174735,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-09-07T00:00:00,144.138.68.192,192.168.1.196,UDP,allowed,benign,ids,5683.55324982781,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-09-02T00:00:00,192.168.1.253,192.168.1.101,SSH,blocked,benign,firewall,34691.93892322962,Nmap Scripting Engine,/etc/passwd,0
2024-06-30T00:00:00,192.168.1.168,192.168.1.119,HTTPS,allowed,benign,firewall,10597.54833000676,curl/7.64.1,/admin/config,0
2024-05-29T00:00:00,181.18.12.170,192.168.1.53,TCP,allowed,malicious,application,26159.94117807993,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?hydra,0
2024-09-17T00:00:00,192.168.1.148,192.168.1.247,TCP,blocked,benign,application,36711.60488862012,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-04-24T00:00:00,59.198.75.253,192.168.1.205,TCP,blocked,benign,application,5594.902489673164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-04-27T00:00:00,161.41.203.175,192.168.1.196,FTP,blocked,benign,firewall,552.2208221143172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/backup,1
2024-01-12T00:00:00,192.168.1.36,192.168.1.140,ICMP,allowed,benign,ids,10564.194544235364,Nmap Scripting Engine,/,0
2024-04-17T00:00:00,192.168.1.84,192.168.1.17,TCP,blocked,benign,ids,21863.355380605743,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-01-10T00:00:00,207.41.179.109,192.168.1.9,HTTP,blocked,benign,application,8534.230009281704,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login,0
2024-03-29T00:00:00,192.168.1.13,192.168.1.4,TCP,allowed,benign,ids,8915.127658077627,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/,0
2024-06-13T00:00:00,192.168.1.191,192.168.1.168,HTTP,allowed,benign,application,12562.540272715562,curl/7.64.1,/wp-login.php,0
2024-03-13T00:00:00,221.85.19.132,192.168.1.71,TCP,blocked,benign,ids,28595.710221405607,SQLMap/1.6-dev,/,0
2024-10-13T00:00:00,192.168.1.156,192.168.1.29,HTTPS,blocked,benign,firewall,8213.039833543839,Nmap Scripting Engine,/api/v1/data,0
2024-11-09T00:00:00,192.168.1.143,192.168.1.121,HTTPS,blocked,benign,firewall,16407.890978392476,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login,0
2024-05-10T00:00:00,192.168.1.233,192.168.1.65,TCP,allowed,benign,ids,6637.376042780362,Nmap Scripting Engine,/,0
2024-05-15T00:00:00,192.168.1.2,192.168.1.8,HTTP,blocked,benign,ids,48240.17833026098,curl/7.64.1,/index.php,0
2024-01-15T00:00:00,192.168.1.187,192.168.1.168,TCP,blocked,benign,ids,9460.30474690682,SQLMap/1.6-dev,/,0
2024-12-20T00:00:00,192.168.1.1,192.168.1.151,TCP,allowed,benign,firewall,23597.83061288407,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-01-10T00:00:00,192.168.1.247,192.168.1.207,ICMP,blocked,benign,firewall,12893.887533933888,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-03-24T00:00:00,98.153.120.136,192.168.1.41,HTTP,allowed,benign,firewall,3248.003604456998,curl/7.64.1,/index.php,0
2024-10-07T00:00:00,192.168.1.117,192.168.1.166,ICMP,blocked,benign,firewall,17857.572129515785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-09-11T00:00:00,21.219.60.222,192.168.1.241,UDP,allowed,benign,application,5798.397655275468,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-03-22T00:00:00,144.138.68.192,192.168.1.130,HTTP,allowed,benign,ids,35377.279821633434,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login,0
2024-01-21T00:00:00,192.168.1.252,192.168.1.114,UDP,allowed,benign,firewall,1414.8231625925084,curl/7.64.1,/,0
2024-09-30T00:00:00,207.79.62.15,192.168.1.2,HTTPS,blocked,benign,firewall,20386.301870023384,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure,0
2024-11-07T00:00:00,44.137.187.63,192.168.1.95,SSH,blocked,benign,application,23987.23595821878,SQLMap/1.6-dev,/etc/passwd,0
2024-01-24T00:00:00,192.168.1.204,192.168.1.91,HTTP,blocked,benign,ids,29258.69483344734,Nmap Scripting Engine,/index.php,0
2024-11-06T00:00:00,88.72.40.56,192.168.1.28,HTTP,blocked,benign,application,46540.16744250457,curl/7.64.1,/dashboard,0
2024-08-27T00:00:00,192.168.1.37,192.168.1.114,HTTPS,blocked,benign,application,6919.350878951575,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data,0
2024-01-01T00:00:00,192.168.1.251,192.168.1.229,HTTPS,blocked,benign,firewall,49676.79700661714,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth,1
2024-12-03T00:00:00,59.198.75.253,192.168.1.47,TCP,allowed,benign,firewall,24735.649165986557,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-09-20T00:00:00,192.168.1.118,192.168.1.111,HTTP,allowed,benign,firewall,44117.72261567705,SQLMap/1.6-dev,/wp-login.php,0
2024-10-22T00:00:00,113.231.133.116,192.168.1.159,HTTPS,allowed,benign,application,25635.710947844866,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,0
2024-05-06T00:00:00,177.52.183.80,192.168.1.155,HTTPS,blocked,benign,application,8401.374587228018,Nmap Scripting Engine,/login,0
2024-11-20T00:00:00,103.93.57.36,192.168.1.179,UDP,allowed,benign,firewall,49133.84864957827,SQLMap/1.6-dev,/,0
2024-03-15T00:00:00,192.168.1.188,192.168.1.165,SSH,blocked,benign,application,35891.69776961373,curl/7.64.1,/etc/passwd,0
2024-10-21T00:00:00,192.168.1.179,192.168.1.63,TCP,allowed,benign,application,376.5996613911132,Nmap Scripting Engine,/,1
2024-09-11T00:00:00,192.168.1.158,192.168.1.150,SSH,blocked,benign,ids,44897.37882447517,curl/7.64.1,/root,0
2024-05-21T00:00:00,192.168.1.247,192.168.1.12,ICMP,allowed,benign,application,25364.18262312256,curl/7.64.1,/,0
2024-11-30T00:00:00,192.168.1.197,192.168.1.116,HTTPS,allowed,benign,application,25731.62935440857,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth,0
2024-05-07T00:00:00,192.168.1.167,192.168.1.236,HTTP,blocked,benign,application,41829.9999369057,SQLMap/1.6-dev,/wp-login.php,0
2024-01-28T00:00:00,192.168.1.156,192.168.1.181,HTTPS,blocked,benign,ids,33268.16949986103,curl/7.64.1,/api/v1/data,0
2024-09-16T00:00:00,207.105.49.25,192.168.1.128,UDP,allowed,benign,ids,14394.343534853288,curl/7.64.1,/,0
2024-09-07T00:00:00,109.106.120.222,192.168.1.54,TCP,blocked,benign,application,30611.43694369497,Nmap Scripting Engine,/,0
2024-02-18T00:00:00,25.169.111.91,192.168.1.164,HTTPS,blocked,malicious,application,41150.91302310368,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data?nmap,0
2024-09-30T00:00:00,192.168.1.150,192.168.1.41,TCP,allowed,benign,application,46688.89909482132,SQLMap/1.6-dev,/,0
2024-05-24T00:00:00,192.168.1.232,192.168.1.49,ICMP,blocked,benign,firewall,21932.345494283745,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/,0
2024-04-24T00:00:00,192.168.1.247,192.168.1.36,FTP,blocked,benign,ids,30102.363090789808,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/files,0
2024-12-21T00:00:00,192.168.1.85,192.168.1.208,TCP,blocked,benign,firewall,17295.711284521112,SQLMap/1.6-dev,/,0
2024-04-06T00:00:00,192.168.1.33,192.168.1.63,UDP,blocked,benign,firewall,19235.20282640659,Nmap Scripting Engine,/,0
